pwm,tf,nvar,cons_aff,best_aff,dT,dN,dS,d_rep,same,rho,bucket
SREBF1_Hsapiens-cisbp_1.02-M3945_1.02,SREBF1,6,1.0,0.40083882564409884,-0.030109240098286565,-0.2723332052359291,0.24222396513764252,0,False,0.6179143806533246,neutral
SREBF1_Hsapiens-cisbp_1.02-M6487_1.02,SREBF1,8,0.7063615460719627,0.4681606701737469,0.007392917994463436,-2.649815650631595,2.6572085686260585,0,False,-0.261904761904762,normal-suppression
SREBF1_Hsapiens-jaspar2016-SREBF1-MA0595.1,SREBF1,10,0.2708573182899687,0.13506559707054522,2.6426619097073054,1.578646194119661,1.0640157155876444,0,False,-0.23636363636363633,tumor-gain
SREBF1_Hsapiens-jaspar2018-SREBF1-MA0595.1,SREBF1,10,0.16531141973823416,0.1404557158777344,0.23625107546951746,-0.9297290216327476,1.1659800971022651,0,False,0.3939393939393939,normal-suppression
SREBF2(var.2)_Hsapiens-jaspar2016-SREBF2(var.2)-MA0828.1,SREBF2,10,0.00606209922949455,0.002959414845223448,0.6730761503707394,0.10914086967297003,0.5639352806977694,0,False,0.6,tumor-gain
SREBF2(var.2)_Hsapiens-jaspar2018-SREBF2(var.2)-MA0828.1,SREBF2,10,0.0019620304767815813,0.0016296301619425477,-1.0359154471613887,-2.3318760934482503,1.2959606462868616,0,False,-0.5515151515151515,divergent
SREBF2_Hsapiens-JASPAR_2014-SREBF2-MA0596.1,SREBF2,9,0.1489053203852745,0.10311274082521843,-0.2416721154695053,-2.0398541122769434,1.798181996807438,0,False,-0.41666666666666663,normal-suppression
SREBF2_Hsapiens-SwissRegulon-SREBF2.SwissRegulon,SREBF2,10,0.6528380489498349,0.5045015668453773,-0.4163552824278157,-1.8268777319416902,1.4105224495138744,0,False,-0.6242424242424242,normal-suppression
SREBF2_Hsapiens-cisbp_1.02-M2388_1.02,SREBF2,10,0.37622156609972623,0.16090076483442364,0.8249544921132851,-0.9417877979307323,1.7667422900440175,0,False,0.4545454545454545,tumor-gain
SREBF2_Hsapiens-cisbp_1.02-M5866_1.02,SREBF2,10,0.008658059812276244,0.003146256268068064,2.451030254084971,1.8138809054268812,0.6371493486580899,0,False,-0.2727272727272727,tumor-gain
SREBF2_Hsapiens-cisbp_1.02-M6488_1.02,SREBF2,6,0.7335077930584397,0.7335077930584397,0.0,0.0,0.0,0,True,0.8857142857142858,neutral
SREBF2_Hsapiens-jaspar2016-SREBF2-MA0596.1,SREBF2,8,0.08291550301258852,0.0567869725635975,-1.1287749681115065,-1.8235301204244656,0.6947551523129591,0,False,-0.11904761904761905,divergent
SREBF2_Hsapiens-jaspar2018-SREBF2-MA0596.1,SREBF2,9,0.05602139283592887,0.041042222593380646,2.8797580139712613,1.9245221965772188,0.9552358173940425,0,False,-0.4100454302903043,tumor-gain
SREBF2_Hsapiens-jolma2013-SREBF2,SREBF2,9,0.0019632394367385224,0.00021193292151330958,-0.24158792657763356,-1.7974203131202144,1.555832386542581,0,False,-0.4666666666666666,normal-suppression
SREBP_disc1 SREBF1_HepG2_encode-Snyder_seq_hsa_insulin_r1:MEME#2#Intergenic,SREBF1,9,1.0,0.6880803220284087,0.10677917334574286,-0.6575297124474927,0.7643088857932355,0,False,0.09999999999999999,normal-suppression
SREBP_known1	SREBF1_1	SREBP-1_transfac_M00220,SREBF1,10,1.0,0.33499501246882796,0.007972121804675821,-1.0169024152120858,1.0248745370167616,0,False,-0.22424242424242422,normal-suppression
SREBP_known2	SREBF1_2	SREBP-1_transfac_M00221,SREBF1,6,1.0,1.0,0.0,0.0,0.0,0,True,0.5296408977028497,neutral
SREBP_known3	SREBF1_3	SREBP-1_transfac_M00749,SREBF1,6,1.0,0.13410645789550377,1.7797624512698922,0.20088498802109506,1.5788774632487972,0,False,-0.3714285714285715,tumor-gain
SREBP_known4	SREBF_1	SREBP_transfac_M00776,SREBP,10,1.0,0.5013712304873902,-0.21528825003862234,-0.5404311086611626,0.3251428586225403,0,False,-0.6986107936456588,neutral
SREBP_known5	SREBF2_1	SREBF2_jolma_DBD_M341,SREBF2,10,0.08717216264984708,0.02784985046305474,0.3846454418382788,-0.516376791028084,0.9010222328663628,0,False,0.05454545454545454,normal-suppression
SREBP_known6	SREBF1_4	Srebf1_jolma_DBD_M342,SREBF1,9,0.016002805480926675,0.008260014175713691,2.7836469458240325,1.5744604943911114,1.2091864514329211,0,False,-0.2333333333333333,tumor-gain
SRF_Hsapiens-HOCOMOCOv10-SRF_HUMAN.H10MO.A,SRF,10,1.0,0.01753418253061418,-0.31783723537037634,-1.5064654890051274,1.188628253634751,0,False,-0.7454545454545454,normal-suppression
SRF_Hsapiens-JASPAR_2014-SRF-MA0083.2,SRF,7,0.8609641477760849,0.7419378830543736,0.1483633576429914,-0.12270105891221629,0.2710644165552077,0,False,0.5,neutral
SRF_Hsapiens-JASPAR_CORE-SRF-MA0083.1,SRF,8,0.0707615109417832,0.05239973364749267,0.20773712940705563,-0.3427756316814915,0.5505127610885472,0,False,0.07142857142857144,other
SRF_Hsapiens-SwissRegulon-SRF.SwissRegulon,SRF,9,0.7363984208542218,0.2489232598457224,0.309613755936481,-1.1796709610064242,1.489284716942905,0,False,-0.13333333333333333,normal-suppression
SRF_Hsapiens-jaspar2016-SRF-MA0083.1,SRF,8,0.036277688517492954,0.0211245403991454,0.2201852733632976,-0.6146777755432502,0.8348630489065478,0,False,-0.4523809523809524,normal-suppression
SRF_Hsapiens-jaspar2016-SRF-MA0083.2,SRF,7,1.0,0.06661779445087203,0.5036805668534995,-0.5918306918869394,1.095511258740439,0,False,-0.14285714285714288,tumor-gain
SRF_Hsapiens-jaspar2016-SRF-MA0083.3,SRF,6,0.3991643487935254,0.3991643487935254,0.0,0.0,0.0,0,True,0.48571428571428577,neutral
SRF_Hsapiens-jaspar2018-SRF-MA0083.1,SRF,10,0.028807173180631113,0.024299586488872368,-0.9667155591614152,-1.3676192771189766,0.4009037179575614,0,False,0.5515151515151515,neutral
SRF_Hsapiens-jaspar2018-SRF-MA0083.2,SRF,6,0.5879925186885195,0.4429243261515783,-0.014915305949292133,-0.3611672860803235,0.34625198013103137,0,False,0.6,neutral
SRF_Hsapiens-jaspar2018-SRF-MA0083.3,SRF,8,0.3186122904500533,0.18148191648336945,0.5389430733770909,-0.6831904193679257,1.2221334927450167,0,False,-0.07142857142857144,tumor-gain
SRF_Hsapiens-jolma2013-SRF,SRF,6,0.16000100298387712,0.16000100298387712,0.0,0.0,0.0,0,True,0.5428571428571429,neutral
SRF_Hsapiens-jolma2013-SRF-2,SRF,8,0.15518311878474356,0.15123286208151782,0.23072028915568013,-0.13740111843225913,0.36812140758793926,0,False,0.2380952380952381,neutral
SRF_known1	SRF_1	SRF_transfac_M00152,SRF,7,0.857478800306649,0.702039881111162,0.0014647020998931652,-2.1328776485219576,2.134342350621851,0,False,-0.28571428571428575,normal-suppression
SRF_known10	SRF_10	SRF_jolma_full_M160,SRF,8,0.9767351550697368,0.3834715878770265,0.0033058417920864016,-0.7398442924161186,0.743150134208205,0,False,0.07142857142857144,normal-suppression
SRF_known2	SRF_2	SRF_transfac_M00186,SRF,6,0.8185267049027267,0.4302805885150434,0.007836418864002234,-0.5975586916945197,0.6053951105585219,0,False,-0.3825184261187248,normal-suppression
SRF_known3	SRF_3	SRF_transfac_M00215,SRF,9,1.0,0.585940659196827,-0.18507418006779117,-0.48749725094273166,0.30242307087494047,0,False,0.43333333333333335,neutral
SRF_known4	SRF_4	SRF_transfac_M00810,SRF,9,1.0,0.5008227866970487,-0.21774442998080995,-0.39684575163141983,0.17910132165060988,0,False,0.0,neutral
SRF_known5	SRF_5	SRF_transfac_M00922,SRF,8,1.0,0.5283874490635737,1.2633293561037287,-0.559261527058536,1.8225908831622646,0,False,-0.2142857142857143,tumor-gain
SRF_known6	SRF_6	SRF_transfac_M01007,SRF,10,0.46686913904695976,0.011673953881099998,-0.07602003051867637,-0.2947157730685333,0.21869574254985694,0,False,0.1515151515151515,neutral
SRF_known7	SRF_7	SRF_jaspar_MA0083.1,SRF,10,1.0,0.06191335915956631,0.450504383115058,0.00250828325096776,0.4479960998640903,0,False,-0.10303030303030303,neutral
SRF_known9	SRF_9	SRF_jolma_DBD_M159,SRF,9,1.0,0.5797987517513693,0.144373471517784,-0.15586899881993624,0.3002424703377202,0,False,0.7666666666666667,neutral
SRP9_Hsapiens-hPDI-SRP9,SRP9,8,1.0,0.6672212978369384,0.533506271228443,-0.9451714743576184,1.4786777455860614,0,False,-0.09639253854237599,tumor-gain
SRY_2	SRY_transfac_M00160,SRY,3,1.0,0.6373195550997871,0.8241866513619438,-1.5281155552321963,2.35230220659414,0,False,,tumor-gain
SRY_4	Sry_bulyk_sc09-primary,SRY,3,0.2623480491310325,0.2623480491310325,0.0,0.0,0.0,0,True,,neutral
SRY_5	SRY_jolma_DBD_M797,SRY,4,0.025550121917658528,0.014385119352114933,0.9594567873557679,0.21538503977288181,0.7440717475828861,0,False,-1.0,tumor-gain
SRY_6	SRY_jolma_DBD_M798,SRY,7,0.8925756626342884,0.521195234883265,-0.4267016631614347,-1.3562309402712025,0.9295292771097678,0,False,0.5,normal-suppression
SRY_7	SRY_jolma_DBD_M799,SRY,8,0.04870345313747536,0.019947020231934533,1.4306337760402783,0.7266333088651582,0.7040004671751201,0,False,-0.19047619047619052,tumor-gain
SRY_8	SRY_jolma_DBD_M800,SRY,5,1.0,0.18647055029667997,-0.3466124687539224,-0.9858278323528467,0.6392153635989243,0,False,0.19999999999999998,normal-suppression
SRY_Hsapiens-HOCOMOCOv10-SRY_HUMAN.H10MO.B,SRY,5,0.6785545103877645,0.6785545103877645,0.0,0.0,0.0,0,True,0.7,neutral
SRY_Hsapiens-jolma2013-SRY,SRY,6,0.014042308721076684,0.014042308721076684,0.0,0.0,0.0,0,True,0.3714285714285715,neutral
SRY_Hsapiens-jolma2013-SRY-2,SRY,6,0.47701180521254866,0.26485254309730727,-0.07272679098321598,-0.8155192514896042,0.7427924605063883,0,False,-0.3142857142857143,normal-suppression
SRY_Hsapiens-jolma2013-SRY-3,SRY,9,0.009064580007261756,0.003197854280886844,0.04510303529588941,-0.520638252616972,0.5657412879128615,0,False,-0.049999999999999996,normal-suppression
SRY_Hsapiens-jolma2013-SRY-4,SRY,4,0.02101526298996941,0.007658502837743093,1.553998575165387,0.20865078306790574,1.3453477920974812,0,False,-0.7999999999999999,tumor-gain
SSX2_Hsapiens-hPDI-SSX2,SSX2,3,0.500998003992016,0.16744407323834357,0.24666610822029605,-1.0966043965073744,1.3432705047276705,0,False,,normal-suppression
STA5B_Hsapiens-HOCOMOCOv10-STA5B_HUMAN.H10MO.C,STAT5B,5,0.495906696912265,0.495906696912265,0.0,0.0,0.0,0,True,0.09999999999999999,neutral
STAT1::STAT2_Hsapiens-jaspar2016-STAT1::STAT2-MA0517.1,STAT1,9,0.5014275915431207,0.5014275915431207,0.0,0.0,0.0,0,True,0.5,neutral
STAT1::STAT2_Hsapiens-jaspar2018-STAT1::STAT2-MA0517.1,STAT1,8,0.34630211463954347,0.3405324316515628,0.7964405954988368,0.1069187123744318,0.689521883124405,0,False,0.023809523809523815,tumor-gain
STAT1_Hsapiens-HOCOMOCOv10-STAT1_HUMAN.H10MO.A,STAT1,9,0.6050453457417072,0.6050453457417072,0.0,0.0,0.0,0,True,0.8499999999999999,neutral
STAT1_Hsapiens-HOCOMOCOv10-STAT1_HUMAN.H10MO.S,STAT1,8,1.0,0.4747074212391954,1.1710979776495491,0.4869303339840759,0.6841676436654732,0,False,-0.5714285714285715,tumor-gain
STAT1_Hsapiens-JASPAR_2014-STAT1-MA0137.3,STAT1,5,0.4241154285309084,0.3870273962634167,-0.7115703036550253,-1.178787089385084,0.46721678573005876,0,False,0.09999999999999999,neutral
STAT1_Hsapiens-JASPAR_CORE-STAT1-MA0137.2,STAT1,10,0.8387988084439092,0.8387988084439092,0.0,0.0,0.0,0,True,0.3939393939393939,neutral
STAT1_Hsapiens-SwissRegulon-STAT1.SwissRegulon,STAT1,4,1.0,1.0,0.0,0.0,0.0,0,True,1.0,neutral
STAT1_Hsapiens-jaspar2016-STAT1-MA0137.1,STAT1,3,0.376169681846538,0.376169681846538,0.0,0.0,0.0,0,True,,neutral
STAT1_Hsapiens-jaspar2016-STAT1-MA0137.2,STAT1,10,0.6937513496535052,0.2086949611244614,1.8474634292312995,1.8067843016144416,0.04067912761685788,0,False,-0.0303030303030303,neutral
STAT1_Hsapiens-jaspar2016-STAT1-MA0137.3,STAT1,7,0.2912622833990083,0.2111406814350725,0.27609499527582654,0.043028683480552665,0.23306631179527387,0,False,0.8928571428571429,neutral
STAT1_Hsapiens-jaspar2018-STAT1-MA0137.1,STAT1,2,0.28724162508909384,0.2737176577394464,0.44018001383928057,-0.19558638829487293,0.6357664021341535,0,False,,other
STAT1_Hsapiens-jaspar2018-STAT1-MA0137.2,STAT1,9,0.5394429268556551,0.25136461890475126,-1.295838465193963,-1.3130541510498372,0.017215685855874296,0,False,0.09999999999999999,neutral
STAT1_Hsapiens-jaspar2018-STAT1-MA0137.3,STAT1,6,0.17171722480475973,0.17171722480475973,0.0,0.0,0.0,0,True,0.2571428571428572,neutral
